,annee,epci,non_epci,secteur,nombre_site,puissace,production
1311,2014,200040251,CC Bassée-Montois,pv,103.0,284.0,288978.0
1312,2014,200040251,CC Bassée-Montois,autres,0.0,0.0,0.0
1313,2014,200040251,CC Bassée-Montois,bionrj,0.0,0.0,0.0
1314,2014,200055655,CA Roissy Pays de France,hyd,0.0,0.0,0.0
1315,2014,200055655,CA Roissy Pays de France,eol,0.0,0.0,0.0
1316,2014,200055655,CA Roissy Pays de France,coge,2.0,10250.0,36827540.0
1317,2014,200055655,CA Roissy Pays de France,pv,506.0,1533.0,1373874.0
1318,2014,200055655,CA Roissy Pays de France,autres,0.0,0.0,0.0
1319,2014,200055655,CA Roissy Pays de France,bionrj,3.0,21980.0,159571783.0
1320,2014,200057958,CA Paris - Vallée de la Marne,hyd,0.0,0.0,0.0
1321,2014,200057958,CA Paris - Vallée de la Marne,eol,0.0,0.0,0.0
1322,2014,200057958,CA Paris - Vallée de la Marne,coge,1.0,8000.0,27329093.0
1323,2014,200057958,CA Paris - Vallée de la Marne,pv,372.0,1159.0,1008309.0
1324,2014,200057958,CA Paris - Vallée de la Marne,autres,0.0,0.0,0.0
1325,2014,200057958,CA Paris - Vallée de la Marne,bionrj,0.0,0.0,0.0
1326,2014,200059228,CA Grand Paris Sud Seine Essonne Sénart,hyd,0.0,0.0,0.0
1327,2014,200059228,CA Grand Paris Sud Seine Essonne Sénart,eol,1.0,132.0,29191.0
1328,2014,200059228,CA Grand Paris Sud Seine Essonne Sénart,coge,3.0,15497.0,29881252.0
1329,2014,200059228,CA Grand Paris Sud Seine Essonne Sénart,pv,687.0,2012.0,1824116.0
1330,2014,200059228,CA Grand Paris Sud Seine Essonne Sénart,autres,0.0,0.0,0.0
1331,2014,200059228,CA Grand Paris Sud Seine Essonne Sénart,bionrj,0.0,0.0,0.0
1332,2014,200070779,CC Brie des Rivières et Châteaux,hyd,0.0,0.0,0.0
1333,2014,200070779,CC Brie des Rivières et Châteaux,eol,0.0,0.0,0.0
1334,2014,200070779,CC Brie des Rivières et Châteaux,coge,0.0,0.0,0.0
1335,2014,200070779,CC Brie des Rivières et Châteaux,pv,127.0,523.0,554204.0
1336,2014,200070779,CC Brie des Rivières et Châteaux,autres,0.0,0.0,0.0
1337,2014,200070779,CC Brie des Rivières et Châteaux,bionrj,2.0,3015.0,20334528.0
1338,2014,200072130,CA du Pays de Meaux,hyd,0.0,0.0,0.0
1339,2014,200072130,CA du Pays de Meaux,eol,0.0,0.0,0.0
1340,2014,200072130,CA du Pays de Meaux,coge,1.0,3973.0,13594846.0
1341,2014,200072130,CA du Pays de Meaux,pv,260.0,1049.0,887359.0
1342,2014,200072130,CA du Pays de Meaux,autres,0.0,0.0,0.0
1343,2014,200072130,CA du Pays de Meaux,bionrj,1.0,10000.0,39449420.0
1344,2014,200072346,CA du Pays de Fontainebleau,hyd,1.0,2700.0,8960610.0
1345,2014,200072346,CA du Pays de Fontainebleau,eol,0.0,0.0,0.0
1346,2014,200072346,CA du Pays de Fontainebleau,coge,0.0,0.0,0.0
1347,2014,200072346,CA du Pays de Fontainebleau,pv,123.0,298.0,278793.0
1348,2014,200072346,CA du Pays de Fontainebleau,autres,0.0,0.0,0.0
1349,2014,200072346,CA du Pays de Fontainebleau,bionrj,0.0,0.0,0.0
1350,2014,200072544,CC des Deux Morin,hyd,0.0,0.0,0.0
1351,2014,200072544,CC des Deux Morin,eol,0.0,0.0,0.0
1352,2014,200072544,CC des Deux Morin,coge,0.0,0.0,0.0
1353,2014,200072544,CC des Deux Morin,pv,149.0,752.0,810540.0
1354,2014,200072544,CC des Deux Morin,autres,0.0,0.0,0.0
1355,2014,200072544,CC des Deux Morin,bionrj,0.0,0.0,0.0
1356,2014,200072874,CC Val Briard,hyd,0.0,0.0,0.0
1357,2014,200072874,CC Val Briard,eol,0.0,0.0,0.0
1358,2014,200072874,CC Val Briard,coge,0.0,0.0,0.0
1359,2014,200072874,CC Val Briard,pv,97.0,370.0,390438.0
1360,2014,200072874,CC Val Briard,autres,0.0,0.0,0.0
1361,2014,200072874,CC Val Briard,bionrj,0.0,0.0,0.0
1362,2014,200077055,CA Coulommiers Pays de Brie,hyd,0.0,0.0,0.0
1363,2014,200077055,CA Coulommiers Pays de Brie,eol,0.0,0.0,0.0
1364,2014,200077055,CA Coulommiers Pays de Brie,coge,0.0,0.0,0.0
1365,2014,200077055,CA Coulommiers Pays de Brie,pv,344.0,1150.0,1129317.0
1366,2014,200077055,CA Coulommiers Pays de Brie,autres,0.0,0.0,0.0
1367,2014,200077055,CA Coulommiers Pays de Brie,bionrj,0.0,0.0,0.0
1368,2014,247700032,CC Moret Seine et Loing,hyd,2.0,3602.0,15345929.0
1369,2014,247700032,CC Moret Seine et Loing,eol,0.0,0.0,0.0
1370,2014,247700032,CC Moret Seine et Loing,coge,0.0,0.0,0.0
1371,2014,247700032,CC Moret Seine et Loing,pv,120.0,246.0,202966.0
1372,2014,247700032,CC Moret Seine et Loing,autres,0.0,0.0,0.0
1373,2014,247700032,CC Moret Seine et Loing,bionrj,0.0,0.0,0.0
1374,2014,247700057,CA Melun Val de Seine,hyd,0.0,0.0,0.0
1375,2014,247700057,CA Melun Val de Seine,eol,0.0,0.0,0.0
1376,2014,247700057,CA Melun Val de Seine,coge,0.0,0.0,0.0
1377,2014,247700057,CA Melun Val de Seine,pv,226.0,580.0,438390.0
1378,2014,247700057,CA Melun Val de Seine,autres,0.0,0.0,0.0
1379,2014,247700057,CA Melun Val de Seine,bionrj,1.0,11000.0,55342790.0
1380,2014,247700065,CC du Pays de l'Ourcq,hyd,0.0,0.0,0.0
1381,2014,247700065,CC du Pays de l'Ourcq,eol,0.0,0.0,0.0
1382,2014,247700065,CC du Pays de l'Ourcq,coge,0.0,0.0,0.0
1383,2014,247700065,CC du Pays de l'Ourcq,pv,79.0,430.0,270721.0
1384,2014,247700065,CC du Pays de l'Ourcq,autres,0.0,0.0,0.0
1385,2014,247700065,CC du Pays de l'Ourcq,bionrj,1.0,1900.0,6639318.0
1386,2014,247700107,CC Pays de Montereau,hyd,1.0,3211.0,12059611.0
1387,2014,247700107,CC Pays de Montereau,eol,0.0,0.0,0.0
1388,2014,247700107,CC Pays de Montereau,coge,0.0,0.0,0.0
1389,2014,247700107,CC Pays de Montereau,pv,109.0,1481.0,1124108.0
1390,2014,247700107,CC Pays de Montereau,autres,0.0,0.0,0.0
1391,2014,247700107,CC Pays de Montereau,bionrj,1.0,6300.0,33199188.0
1392,2014,247700339,CA Val d'Europe Agglomération,hyd,0.0,0.0,0.0
1393,2014,247700339,CA Val d'Europe Agglomération,eol,0.0,0.0,0.0
1394,2014,247700339,CA Val d'Europe Agglomération,coge,0.0,0.0,0.0
1395,2014,247700339,CA Val d'Europe Agglomération,pv,78.0,230.0,193869.0
1396,2014,247700339,CA Val d'Europe Agglomération,autres,0.0,0.0,0.0
1397,2014,247700339,CA Val d'Europe Agglomération,bionrj,0.0,0.0,0.0
1398,2014,247700438,CC Pays Créçois,hyd,0.0,0.0,0.0
1399,2014,247700438,CC Pays Créçois,eol,0.0,0.0,0.0
1400,2014,247700438,CC Pays Créçois,coge,0.0,0.0,0.0
1401,2014,247700438,CC Pays Créçois,pv,193.0,621.0,517610.0
1402,2014,247700438,CC Pays Créçois,autres,0.0,0.0,0.0
1403,2014,247700438,CC Pays Créçois,bionrj,0.0,0.0,0.0
1404,2014,247700594,CA Marne et Gondoire,hyd,0.0,0.0,0.0
1405,2014,247700594,CA Marne et Gondoire,eol,0.0,0.0,0.0
1406,2014,247700594,CA Marne et Gondoire,coge,0.0,0.0,0.0
1407,2014,247700594,CA Marne et Gondoire,pv,213.0,449.0,394001.0
1408,2014,247700594,CA Marne et Gondoire,autres,0.0,0.0,0.0
1409,2014,247700594,CA Marne et Gondoire,bionrj,1.0,10580.0,55555742.0
1410,2014,247700644,CC l'Orée de la Brie,hyd,0.0,0.0,0.0
1411,2014,247700644,CC l'Orée de la Brie,eol,0.0,0.0,0.0
1412,2014,247700644,CC l'Orée de la Brie,coge,0.0,0.0,0.0
1413,2014,247700644,CC l'Orée de la Brie,pv,74.0,213.0,180960.0
1414,2014,247700644,CC l'Orée de la Brie,autres,0.0,0.0,0.0
1415,2014,247700644,CC l'Orée de la Brie,bionrj,0.0,0.0,0.0
1416,2014,247700701,CC Brie Nangissienne,hyd,0.0,0.0,0.0
1417,2014,247700701,CC Brie Nangissienne,eol,0.0,0.0,0.0
1418,2014,247700701,CC Brie Nangissienne,coge,1.0,6000.0,168651.0
1419,2014,247700701,CC Brie Nangissienne,pv,129.0,405.0,417932.0
1420,2014,247700701,CC Brie Nangissienne,autres,0.0,0.0,0.0
1421,2014,247700701,CC Brie Nangissienne,bionrj,0.0,0.0,0.0
1422,2014,200033173,CC de la Haute Vallée de Chevreuse,hyd,0.0,0.0,0.0
1423,2014,200033173,CC de la Haute Vallée de Chevreuse,eol,0.0,0.0,0.0
1424,2014,200033173,CC de la Haute Vallée de Chevreuse,coge,0.0,0.0,0.0
1425,2014,200033173,CC de la Haute Vallée de Chevreuse,pv,38.0,84.0,62735.0
1426,2014,200033173,CC de la Haute Vallée de Chevreuse,autres,0.0,0.0,0.0
1427,2014,200033173,CC de la Haute Vallée de Chevreuse,bionrj,0.0,0.0,0.0
1428,2014,200034130,CC Gally Mauldre,hyd,0.0,0.0,0.0
1429,2014,200034130,CC Gally Mauldre,eol,0.0,0.0,0.0
1430,2014,200034130,CC Gally Mauldre,coge,0.0,0.0,0.0
1431,2014,200034130,CC Gally Mauldre,pv,55.0,83.0,82633.0
1432,2014,200034130,CC Gally Mauldre,autres,0.0,0.0,0.0
1433,2014,200034130,CC Gally Mauldre,bionrj,0.0,0.0,0.0
1434,2014,200058519,CA Saint-Germain Boucles de Seine,hyd,0.0,0.0,0.0
1435,2014,200058519,CA Saint-Germain Boucles de Seine,eol,0.0,0.0,0.0
1436,2014,200058519,CA Saint-Germain Boucles de Seine,coge,3.0,9392.0,27213320.0
1437,2014,200058519,CA Saint-Germain Boucles de Seine,pv,285.0,666.0,492186.0
1438,2014,200058519,CA Saint-Germain Boucles de Seine,autres,0.0,0.0,0.0
1439,2014,200058519,CA Saint-Germain Boucles de Seine,bionrj,1.0,2900.0,11367783.0
1440,2014,200058782,CA de Saint-Quentin-en-Yvelines,hyd,0.0,0.0,0.0
1441,2014,200058782,CA de Saint-Quentin-en-Yvelines,eol,0.0,0.0,0.0
1442,2014,200058782,CA de Saint-Quentin-en-Yvelines,coge,0.0,0.0,0.0
1443,2014,200058782,CA de Saint-Quentin-en-Yvelines,pv,333.0,2999.0,1112936.0
1444,2014,200058782,CA de Saint-Quentin-en-Yvelines,autres,0.0,0.0,0.0
1445,2014,200058782,CA de Saint-Quentin-en-Yvelines,bionrj,0.0,0.0,0.0
1446,2014,200059889,CU Grand Paris Seine et Oise,hyd,1.0,9700.0,15732727.0
1447,2014,200059889,CU Grand Paris Seine et Oise,eol,0.0,0.0,0.0
1448,2014,200059889,CU Grand Paris Seine et Oise,coge,6.0,8929.0,30689162.0
1449,2014,200059889,CU Grand Paris Seine et Oise,pv,747.0,11140.0,12394227.0
1450,2014,200059889,CU Grand Paris Seine et Oise,autres,0.0,0.0,0.0
1451,2014,200059889,CU Grand Paris Seine et Oise,bionrj,2.0,14805.0,47845998.0
1452,2014,200071074,CC Les Portes de l'Ile de France,hyd,0.0,0.0,0.0
1453,2014,200071074,CC Les Portes de l'Ile de France,eol,0.0,0.0,0.0
1454,2014,200071074,CC Les Portes de l'Ile de France,coge,0.0,0.0,0.0
1455,2014,200071074,CC Les Portes de l'Ile de France,pv,96.0,251.0,224878.0
1456,2014,200071074,CC Les Portes de l'Ile de France,autres,0.0,0.0,0.0
1457,2014,200071074,CC Les Portes de l'Ile de France,bionrj,0.0,0.0,0.0
1458,2014,200073344,CA Rambouillet Territoires,hyd,0.0,0.0,0.0
1459,2014,200073344,CA Rambouillet Territoires,eol,0.0,0.0,0.0
1460,2014,200073344,CA Rambouillet Territoires,coge,0.0,0.0,0.0
1461,2014,200073344,CA Rambouillet Territoires,pv,211.0,890.0,849919.0
1462,2014,200073344,CA Rambouillet Territoires,autres,0.0,0.0,0.0
1463,2014,200073344,CA Rambouillet Territoires,bionrj,1.0,251.0,1281819.0
1464,2014,247800550,CC du Pays Houdanais (C.C.P.H.),hyd,0.0,0.0,0.0
1465,2014,247800550,CC du Pays Houdanais (C.C.P.H.),eol,0.0,0.0,0.0
1466,2014,247800550,CC du Pays Houdanais (C.C.P.H.),coge,0.0,0.0,0.0
1467,2014,247800550,CC du Pays Houdanais (C.C.P.H.),pv,39.0,34.0,24939.0
1468,2014,247800550,CC du Pays Houdanais (C.C.P.H.),autres,0.0,0.0,0.0
1469,2014,247800550,CC du Pays Houdanais (C.C.P.H.),bionrj,0.0,0.0,0.0
1470,2014,247800584,CA Versailles Grand Parc (C.A.V.G.P.),hyd,0.0,0.0,0.0
1471,2014,247800584,CA Versailles Grand Parc (C.A.V.G.P.),eol,0.0,0.0,0.0
1472,2014,247800584,CA Versailles Grand Parc (C.A.V.G.P.),coge,6.0,36923.0,116772914.0
1473,2014,247800584,CA Versailles Grand Parc (C.A.V.G.P.),pv,140.0,359.0,308710.0
1474,2014,247800584,CA Versailles Grand Parc (C.A.V.G.P.),autres,0.0,0.0,0.0
1475,2014,247800584,CA Versailles Grand Parc (C.A.V.G.P.),bionrj,0.0,0.0,0.0
1476,2014,247800618,CC Coeur d'Yvelines,hyd,0.0,0.0,0.0
1477,2014,247800618,CC Coeur d'Yvelines,eol,0.0,0.0,0.0
1478,2014,247800618,CC Coeur d'Yvelines,coge,0.0,0.0,0.0
1479,2014,247800618,CC Coeur d'Yvelines,pv,110.0,231.0,229138.0
1480,2014,247800618,CC Coeur d'Yvelines,autres,0.0,0.0,0.0
1481,2014,247800618,CC Coeur d'Yvelines,bionrj,1.0,6960.0,28373041.0
1482,2014,249500109,CA de Cergy-Pontoise,hyd,0.0,0.0,0.0
1483,2014,249500109,CA de Cergy-Pontoise,eol,0.0,0.0,0.0
1484,2014,249500109,CA de Cergy-Pontoise,coge,1.0,3834.0,13764533.0
1485,2014,249500109,CA de Cergy-Pontoise,pv,325.0,1812.0,1542010.0
1486,2014,249500109,CA de Cergy-Pontoise,autres,0.0,0.0,0.0
1487,2014,249500109,CA de Cergy-Pontoise,bionrj,2.0,3316.0,28605794.0
1488,2014,200017846,CA Étampois Sud-Essonne (CCESE),hyd,0.0,0.0,0.0
1489,2014,200017846,CA Étampois Sud-Essonne (CCESE),eol,2.0,18400.0,37832066.0
1490,2014,200017846,CA Étampois Sud-Essonne (CCESE),coge,0.0,0.0,0.0
1491,2014,200017846,CA Étampois Sud-Essonne (CCESE),pv,211.0,742.0,774185.0
1492,2014,200017846,CA Étampois Sud-Essonne (CCESE),autres,0.0,0.0,0.0
1493,2014,200017846,CA Étampois Sud-Essonne (CCESE),bionrj,1.0,1063.0,14451419.0
1494,2014,200056232,CA Communauté Paris-Saclay,hyd,0.0,0.0,0.0
1495,2014,200056232,CA Communauté Paris-Saclay,eol,0.0,0.0,0.0
1496,2014,200056232,CA Communauté Paris-Saclay,coge,1.0,1134.0,3944248.0
1497,2014,200056232,CA Communauté Paris-Saclay,pv,553.0,1565.0,1389373.0
1498,2014,200056232,CA Communauté Paris-Saclay,autres,0.0,0.0,0.0
1499,2014,200056232,CA Communauté Paris-Saclay,bionrj,1.0,2405.0,16993210.0
1500,2014,200057859,CA Coeur d'Essonne Agglomération,hyd,0.0,0.0,0.0
1501,2014,200057859,CA Coeur d'Essonne Agglomération,eol,0.0,0.0,0.0
1502,2014,200057859,CA Coeur d'Essonne Agglomération,coge,1.0,7960.0,24388483.0
1503,2014,200057859,CA Coeur d'Essonne Agglomération,pv,471.0,1323.0,1016106.0
1504,2014,200057859,CA Coeur d'Essonne Agglomération,autres,0.0,0.0,0.0
1505,2014,200057859,CA Coeur d'Essonne Agglomération,bionrj,0.0,0.0,0.0
1506,2014,200058477,CA Val d'Yerres Val de Seine,hyd,0.0,0.0,0.0
1507,2014,200058477,CA Val d'Yerres Val de Seine,eol,0.0,0.0,0.0
1508,2014,200058477,CA Val d'Yerres Val de Seine,coge,2.0,8945.0,30538359.0
1509,2014,200058477,CA Val d'Yerres Val de Seine,pv,270.0,737.0,634914.0
1510,2014,200058477,CA Val d'Yerres Val de Seine,autres,0.0,0.0,0.0
1511,2014,200058477,CA Val d'Yerres Val de Seine,bionrj,0.0,0.0,0.0
1512,2014,249100074,CC du Pays de Limours (CCPL),hyd,0.0,0.0,0.0
1513,2014,249100074,CC du Pays de Limours (CCPL),eol,0.0,0.0,0.0
1514,2014,249100074,CC du Pays de Limours (CCPL),coge,0.0,0.0,0.0
1515,2014,249100074,CC du Pays de Limours (CCPL),pv,111.0,209.0,172876.0
1516,2014,249100074,CC du Pays de Limours (CCPL),autres,0.0,0.0,0.0
1517,2014,249100074,CC du Pays de Limours (CCPL),bionrj,0.0,0.0,0.0
1518,2014,249100157,CC des Deux Vallées,hyd,0.0,0.0,0.0
1519,2014,249100157,CC des Deux Vallées,eol,0.0,0.0,0.0
1520,2014,249100157,CC des Deux Vallées,coge,0.0,0.0,0.0
1521,2014,249100157,CC des Deux Vallées,pv,49.0,140.0,98188.0
1522,2014,249100157,CC des Deux Vallées,autres,0.0,0.0,0.0
1523,2014,249100157,CC des Deux Vallées,bionrj,0.0,0.0,0.0
1524,2014,249100546,CC du Val d'Essonne (CCVE),hyd,0.0,0.0,0.0
1525,2014,249100546,CC du Val d'Essonne (CCVE),eol,0.0,0.0,0.0
1526,2014,249100546,CC du Val d'Essonne (CCVE),coge,0.0,0.0,0.0
1527,2014,249100546,CC du Val d'Essonne (CCVE),pv,195.0,614.0,570033.0
1528,2014,249100546,CC du Val d'Essonne (CCVE),autres,0.0,0.0,0.0
1529,2014,249100546,CC du Val d'Essonne (CCVE),bionrj,2.0,25798.0,112633934.0
1530,2014,249100553,CC Entre Juine et Renarde (CCEJR),hyd,0.0,0.0,0.0
1531,2014,249100553,CC Entre Juine et Renarde (CCEJR),eol,0.0,0.0,0.0
1532,2014,249100553,CC Entre Juine et Renarde (CCEJR),coge,0.0,0.0,0.0
1533,2014,249100553,CC Entre Juine et Renarde (CCEJR),pv,44.0,59.0,51720.0
1534,2014,249100553,CC Entre Juine et Renarde (CCEJR),autres,0.0,0.0,0.0
1535,2014,249100553,CC Entre Juine et Renarde (CCEJR),bionrj,0.0,0.0,0.0
1536,2014,249100595,CC Le Dourdannais en Hurepoix (CCDH),hyd,0.0,0.0,0.0
1537,2014,249100595,CC Le Dourdannais en Hurepoix (CCDH),eol,0.0,0.0,0.0
1538,2014,249100595,CC Le Dourdannais en Hurepoix (CCDH),coge,1.0,1264.0,4407856.0
1539,2014,249100595,CC Le Dourdannais en Hurepoix (CCDH),pv,81.0,129.0,116189.0
1540,2014,249100595,CC Le Dourdannais en Hurepoix (CCDH),autres,0.0,0.0,0.0
1541,2014,249100595,CC Le Dourdannais en Hurepoix (CCDH),bionrj,0.0,0.0,0.0
1542,2014,200035970,CC Vexin Centre,hyd,0.0,0.0,0.0
1543,2014,200035970,CC Vexin Centre,eol,0.0,0.0,0.0
1544,2014,200035970,CC Vexin Centre,coge,0.0,0.0,0.0
1545,2014,200035970,CC Vexin Centre,pv,12.0,0.0,0.0
1546,2014,200035970,CC Vexin Centre,autres,0.0,0.0,0.0
1547,2014,200035970,CC Vexin Centre,bionrj,0.0,0.0,0.0
1548,2014,200056380,CA Plaine Vallée,hyd,0.0,0.0,0.0
1549,2014,200056380,CA Plaine Vallée,eol,0.0,0.0,0.0
1550,2014,200056380,CA Plaine Vallée,coge,1.0,1115.0,3735529.0
1551,2014,200056380,CA Plaine Vallée,pv,161.0,368.0,358002.0
1552,2014,200056380,CA Plaine Vallée,autres,0.0,0.0,0.0
1553,2014,200056380,CA Plaine Vallée,bionrj,0.0,0.0,0.0
1554,2014,200058485,CA Val Parisis,hyd,0.0,0.0,0.0
1555,2014,200058485,CA Val Parisis,eol,0.0,0.0,0.0
1556,2014,200058485,CA Val Parisis,coge,2.0,4922.0,17158954.0
1557,2014,200058485,CA Val Parisis,pv,339.0,922.0,731169.0
1558,2014,200058485,CA Val Parisis,autres,0.0,0.0,0.0
1559,2014,200058485,CA Val Parisis,bionrj,0.0,0.0,0.0
1560,2014,200073013,CC Carnelle Pays-De-France,hyd,0.0,0.0,0.0
1561,2014,200073013,CC Carnelle Pays-De-France,eol,0.0,0.0,0.0
1562,2014,200073013,CC Carnelle Pays-De-France,coge,0.0,0.0,0.0
1563,2014,200073013,CC Carnelle Pays-De-France,pv,55.0,36.0,21711.0
1564,2014,200073013,CC Carnelle Pays-De-France,autres,0.0,0.0,0.0
1565,2014,200073013,CC Carnelle Pays-De-France,bionrj,0.0,0.0,0.0
1566,2014,249500430,CC Sausseron Impressionnistes,hyd,0.0,0.0,0.0
1567,2014,249500430,CC Sausseron Impressionnistes,eol,0.0,0.0,0.0
1568,2014,249500430,CC Sausseron Impressionnistes,coge,0.0,0.0,0.0
1569,2014,249500430,CC Sausseron Impressionnistes,pv,3.0,0.0,0.0
1570,2014,249500430,CC Sausseron Impressionnistes,autres,0.0,0.0,0.0
1571,2014,249500430,CC Sausseron Impressionnistes,bionrj,0.0,0.0,0.0
1572,2014,249500455,CC de la Vallée de l'Oise et des Trois Forêts,hyd,0.0,0.0,0.0
1573,2014,249500455,CC de la Vallée de l'Oise et des Trois Forêts,eol,0.0,0.0,0.0
1574,2014,249500455,CC de la Vallée de l'Oise et des Trois Forêts,coge,0.0,0.0,0.0
1575,2014,249500455,CC de la Vallée de l'Oise et des Trois Forêts,pv,54.0,93.0,79770.0
1576,2014,249500455,CC de la Vallée de l'Oise et des Trois Forêts,autres,0.0,0.0,0.0
1577,2014,249500455,CC de la Vallée de l'Oise et des Trois Forêts,bionrj,0.0,0.0,0.0
1578,2014,249500489,CC du Haut Val d'Oise,hyd,0.0,0.0,0.0
1579,2014,249500489,CC du Haut Val d'Oise,eol,0.0,0.0,0.0
1580,2014,249500489,CC du Haut Val d'Oise,coge,0.0,0.0,0.0
1581,2014,249500489,CC du Haut Val d'Oise,pv,106.0,252.0,211361.0
1582,2014,249500489,CC du Haut Val d'Oise,autres,0.0,0.0,0.0
1583,2014,249500489,CC du Haut Val d'Oise,bionrj,0.0,0.0,0.0
1584,2014,249500513,CC du Vexin-Val de Seine,hyd,0.0,0.0,0.0
1585,2014,249500513,CC du Vexin-Val de Seine,eol,0.0,0.0,0.0
1586,2014,249500513,CC du Vexin-Val de Seine,coge,0.0,0.0,0.0
1587,2014,249500513,CC du Vexin-Val de Seine,pv,8.0,0.0,0.0
1588,2014,249500513,CC du Vexin-Val de Seine,autres,0.0,0.0,0.0
1589,2014,249500513,CC du Vexin-Val de Seine,bionrj,0.0,0.0,0.0
1590,2015,200054781,Métropole du Grand Paris,hyd,0.0,0.0,0.0
1591,2015,200054781,Métropole du Grand Paris,eol,0.0,0.0,0.0
1592,2015,200054781,Métropole du Grand Paris,coge,42.0,178263.0,583361347.0
1593,2015,200054781,Métropole du Grand Paris,pv,2736.0,15234.0,11943139.0
1594,2015,200054781,Métropole du Grand Paris,autres,0.0,0.0,0.0
1595,2015,200054781,Métropole du Grand Paris,bionrj,4.0,35380.0,58452198.0
1596,2015,200023125,CC Les Portes Briardes entre Villes et Forêts,hyd,0.0,0.0,0.0
1597,2015,200023125,CC Les Portes Briardes entre Villes et Forêts,eol,0.0,0.0,0.0
1598,2015,200023125,CC Les Portes Briardes entre Villes et Forêts,coge,0.0,0.0,0.0
1599,2015,200023125,CC Les Portes Briardes entre Villes et Forêts,pv,142.0,547.0,566326.0
1600,2015,200023125,CC Les Portes Briardes entre Villes et Forêts,autres,0.0,0.0,0.0
1601,2015,200023125,CC Les Portes Briardes entre Villes et Forêts,bionrj,0.0,0.0,0.0
1602,2015,200023240,CC Pays de Nemours,hyd,0.0,0.0,0.0
1603,2015,200023240,CC Pays de Nemours,eol,0.0,0.0,0.0
1604,2015,200023240,CC Pays de Nemours,coge,0.0,0.0,0.0
1605,2015,200023240,CC Pays de Nemours,pv,75.0,231.0,219444.0
1606,2015,200023240,CC Pays de Nemours,autres,1.0,6756.0,87773.0
1607,2015,200023240,CC Pays de Nemours,bionrj,0.0,0.0,0.0
1608,2015,200023919,CC Gâtinais Val de Loing,hyd,0.0,0.0,0.0
1609,2015,200023919,CC Gâtinais Val de Loing,eol,2.0,24000.0,11164619.0
1610,2015,200023919,CC Gâtinais Val de Loing,coge,0.0,0.0,0.0
1611,2015,200023919,CC Gâtinais Val de Loing,pv,83.0,310.0,349110.0
1612,2015,200023919,CC Gâtinais Val de Loing,autres,0.0,0.0,0.0
1613,2015,200023919,CC Gâtinais Val de Loing,bionrj,0.0,0.0,0.0
1614,2015,200033090,CC Plaines et Monts de France,hyd,0.0,0.0,0.0
1615,2015,200033090,CC Plaines et Monts de France,eol,0.0,0.0,0.0
1616,2015,200033090,CC Plaines et Monts de France,coge,0.0,0.0,0.0
1617,2015,200033090,CC Plaines et Monts de France,pv,174.0,506.0,531381.0
1618,2015,200033090,CC Plaines et Monts de France,autres,0.0,0.0,0.0
1619,2015,200033090,CC Plaines et Monts de France,bionrj,3.0,36400.0,144457827.0
1620,2015,200037133,CC du Provinois,hyd,0.0,0.0,0.0
1621,2015,200037133,CC du Provinois,eol,0.0,0.0,0.0
1622,2015,200037133,CC du Provinois,coge,0.0,0.0,0.0
1623,2015,200037133,CC du Provinois,pv,137.0,5505.0,7137501.0
1624,2015,200037133,CC du Provinois,autres,0.0,0.0,0.0
1625,2015,200037133,CC du Provinois,bionrj,0.0,0.0,0.0
1626,2015,200040251,CC Bassée-Montois,hyd,0.0,0.0,0.0
1627,2015,200040251,CC Bassée-Montois,eol,0.0,0.0,0.0
1628,2015,200040251,CC Bassée-Montois,coge,0.0,0.0,0.0
1629,2015,200040251,CC Bassée-Montois,pv,107.0,315.0,306417.0
1630,2015,200040251,CC Bassée-Montois,autres,0.0,0.0,0.0
1631,2015,200040251,CC Bassée-Montois,bionrj,0.0,0.0,0.0
1632,2015,200055655,CA Roissy Pays de France,hyd,0.0,0.0,0.0
1633,2015,200055655,CA Roissy Pays de France,eol,0.0,0.0,0.0
1634,2015,200055655,CA Roissy Pays de France,coge,2.0,10250.0,36950953.0
1635,2015,200055655,CA Roissy Pays de France,pv,533.0,1678.0,1537801.0
1636,2015,200055655,CA Roissy Pays de France,autres,0.0,0.0,0.0
1637,2015,200055655,CA Roissy Pays de France,bionrj,3.0,21980.0,143712025.0
1638,2015,200057958,CA Paris - Vallée de la Marne,hyd,0.0,0.0,0.0
1639,2015,200057958,CA Paris - Vallée de la Marne,eol,0.0,0.0,0.0
1640,2015,200057958,CA Paris - Vallée de la Marne,coge,1.0,8000.0,28784374.0
1641,2015,200057958,CA Paris - Vallée de la Marne,pv,379.0,1189.0,1051036.0
1642,2015,200057958,CA Paris - Vallée de la Marne,autres,0.0,0.0,0.0
1643,2015,200057958,CA Paris - Vallée de la Marne,bionrj,0.0,0.0,0.0
1644,2015,200059228,CA Grand Paris Sud Seine Essonne Sénart,hyd,0.0,0.0,0.0
1645,2015,200059228,CA Grand Paris Sud Seine Essonne Sénart,eol,1.0,132.0,66775.0
1646,2015,200059228,CA Grand Paris Sud Seine Essonne Sénart,coge,3.0,15497.0,43227789.0
1647,2015,200059228,CA Grand Paris Sud Seine Essonne Sénart,pv,700.0,2168.0,1935965.0
1648,2015,200059228,CA Grand Paris Sud Seine Essonne Sénart,autres,0.0,0.0,0.0
1649,2015,200059228,CA Grand Paris Sud Seine Essonne Sénart,bionrj,0.0,0.0,0.0
